"record_id"	"park_name"	"category"	"order"	"family"	"scientific_name"	"common_name"	"record_status"	"occurrence"	"nativeness"	"abundance"	"conservation_status"	"seasonality"	"park_code"	"state"	"acres"	"latitude"	"longitude"	"day"	"month"	"year"	"annual_pass"	"per_person"
"ARCH-1284"	"Arches National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo punctatus"	"Red-Spotted Toad"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"ARCH"	"UT"	76519	38.68	-109.57	12	11	1971	55	15
"ARCH-1285"	"Arches National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo woodhousii"	"Woodhouse's Toad"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"ARCH"	"UT"	76519	38.68	-109.57	12	11	1971	55	15
"ARCH-1286"	"Arches National Park"	"Amphibian"	"Anura"	"Hylidae"	"Hyla arenicolor"	"Canyon Treefrog"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"ARCH"	"UT"	76519	38.68	-109.57	12	11	1971	55	15
"ARCH-1287"	"Arches National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana catesbeiana"	"Bullfrog"	"Approved"	"Present"	"Not Native"	"Common"	NA	NA	"ARCH"	"UT"	76519	38.68	-109.57	12	11	1971	55	15
"ARCH-1288"	"Arches National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana pipiens"	"Northern Leopard Frog"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"ARCH"	"UT"	76519	38.68	-109.57	12	11	1971	55	15
"ARCH-1289"	"Arches National Park"	"Amphibian"	"Anura"	"Scaphiopodidae"	"Spea intermontana"	"Great Basin Spadefoot"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"ARCH"	"UT"	76519	38.68	-109.57	12	11	1971	55	15
"ARCH-1290"	"Arches National Park"	"Amphibian"	"Anura"	"Scaphiopodidae"	"Spea multiplicata"	"Mexican Spadefoot"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"ARCH"	"UT"	76519	38.68	-109.57	12	11	1971	55	15
"ARCH-1291"	"Arches National Park"	"Amphibian"	"Caudata"	"Ambystomatidae"	"Ambystoma tigrinum"	"Tiger Salamander"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"ARCH"	"UT"	76519	38.68	-109.57	12	11	1971	55	15
"BADL-1316"	"Badlands National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo cognatus"	"Great Plains Toad"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"BADL"	"SD"	242756	43.75	-102.5	10	11	1978	55	15
"BADL-1317"	"Badlands National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo woodhousii"	"Woodhouse's Toad"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"BADL"	"SD"	242756	43.75	-102.5	10	11	1978	55	15
"BADL-1318"	"Badlands National Park"	"Amphibian"	"Anura"	"Hylidae"	"Pseudacris maculata"	"Boreal Chorus Frog"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"BADL"	"SD"	242756	43.75	-102.5	10	11	1978	55	15
"BADL-1319"	"Badlands National Park"	"Amphibian"	"Anura"	"Hylidae"	"Pseudacris triseriata"	"Western Chorus Frog"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"BADL"	"SD"	242756	43.75	-102.5	10	11	1978	55	15
"BADL-1320"	"Badlands National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana blairi"	"Plains Leopard Frog"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"BADL"	"SD"	242756	43.75	-102.5	10	11	1978	55	15
"BADL-1321"	"Badlands National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana catesbeiana"	"Bullfrog"	"Approved"	"Not Present"	"Unknown"	NA	NA	NA	"BADL"	"SD"	242756	43.75	-102.5	10	11	1978	55	15
"BADL-1322"	"Badlands National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana pipiens"	"Northern Leopard Frog"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"BADL"	"SD"	242756	43.75	-102.5	10	11	1978	55	15
"BADL-1323"	"Badlands National Park"	"Amphibian"	"Anura"	"Scaphiopodidae"	"Spea bombifrons"	"Plains Spadefoot"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"BADL"	"SD"	242756	43.75	-102.5	10	11	1978	55	15
"BADL-1325"	"Badlands National Park"	"Amphibian"	"Caudata"	"Ambystomatidae"	"Ambystoma tigrinum"	"Tiger Salamander"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"BADL"	"SD"	242756	43.75	-102.5	10	11	1978	55	15
"BIBE-1566"	"Big Bend National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo debilis"	"Western Green Toad"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"BIBE"	"TX"	801163	29.25	-103.25	12	6	1944	55	15
"BIBE-1567"	"Big Bend National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo punctatus"	"Red-Spotted Toad"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"BIBE"	"TX"	801163	29.25	-103.25	12	6	1944	55	15
"BIBE-1568"	"Big Bend National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo speciosus"	"Texas Toad"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"BIBE"	"TX"	801163	29.25	-103.25	12	6	1944	55	15
"BIBE-1569"	"Big Bend National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo woodhousii"	"Woodhouse's Toad"	"Approved"	"Not Present (Historical Report)"	"Native"	NA	NA	NA	"BIBE"	"TX"	801163	29.25	-103.25	12	6	1944	55	15
"BIBE-1570"	"Big Bend National Park"	"Amphibian"	"Anura"	"Eleutherodactylidae"	"Eleutherodactylus guttilatus"	"Spotted Chirping Frog"	"Approved"	"Present"	"Native"	"Rare"	NA	NA	"BIBE"	"TX"	801163	29.25	-103.25	12	6	1944	55	15
"BIBE-1571"	"Big Bend National Park"	"Amphibian"	"Anura"	"Hylidae"	"Hyla arenicolor"	"Canyon Treefrog"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"BIBE"	"TX"	801163	29.25	-103.25	12	6	1944	55	15
"BIBE-1572"	"Big Bend National Park"	"Amphibian"	"Anura"	"Hylidae"	"Hyla cinerea"	"Green Treefrog"	"Approved"	"Present"	"Not Native"	"Common"	NA	NA	"BIBE"	"TX"	801163	29.25	-103.25	12	6	1944	55	15
"BIBE-1573"	"Big Bend National Park"	"Amphibian"	"Anura"	"Microhylidae"	"Gastrophryne olivacea"	"Great Plains Narrow-Mouthed Toad"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"BIBE"	"TX"	801163	29.25	-103.25	12	6	1944	55	15
"BIBE-1574"	"Big Bend National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana berlandieri"	"Rio Grande Leopard Frog"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"BIBE"	"TX"	801163	29.25	-103.25	12	6	1944	55	15
"BIBE-1575"	"Big Bend National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana catesbeiana"	"Bullfrog"	"Approved"	"Present"	"Not Native"	"Common"	NA	NA	"BIBE"	"TX"	801163	29.25	-103.25	12	6	1944	55	15
"BIBE-1576"	"Big Bend National Park"	"Amphibian"	"Anura"	"Scaphiopodidae"	"Scaphiopus couchii"	"Couch's Spadefoot"	"Approved"	"Present"	"Native"	"Common"	"Species of Concern"	NA	"BIBE"	"TX"	801163	29.25	-103.25	12	6	1944	55	15
"BIBE-1577"	"Big Bend National Park"	"Amphibian"	"Anura"	"Scaphiopodidae"	"Spea multiplicata"	"Mexican Spadefoot"	"Approved"	"Present"	"Native"	"Rare"	NA	NA	"BIBE"	"TX"	801163	29.25	-103.25	12	6	1944	55	15
"BIBE-1578"	"Big Bend National Park"	"Amphibian"	"Caudata"	"Ambystomatidae"	"Ambystoma tigrinum"	"Tiger Salamander"	"Approved"	"Not Present (Historical Report)"	"Native"	NA	NA	NA	"BIBE"	"TX"	801163	29.25	-103.25	12	6	1944	55	15
"BISC-1301"	"Biscayne National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo marinus"	"Cane Toad"	"Approved"	"Present"	"Not Native"	"Common"	NA	NA	"BISC"	"FL"	172924	25.65	-80.08	28	6	1980	0	0
"BISC-1302"	"Biscayne National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo terrestris"	"Southern Toad"	"Approved"	"Present"	"Native"	"Uncommon"	NA	NA	"BISC"	"FL"	172924	25.65	-80.08	28	6	1980	0	0
"BISC-1303"	"Biscayne National Park"	"Amphibian"	"Anura"	"Eleutherodactylidae"	"Eleutherodactylus planirostris planirostris"	"Greenhouse Frog"	"Approved"	"Present"	"Not Native"	"Common"	NA	NA	"BISC"	"FL"	172924	25.65	-80.08	28	6	1980	0	0
"BISC-1304"	"Biscayne National Park"	"Amphibian"	"Anura"	"Hylidae"	"Hyla cinerea"	"Green Treefrog"	"Approved"	"Present"	"Native"	"Abundant"	NA	NA	"BISC"	"FL"	172924	25.65	-80.08	28	6	1980	0	0
"BISC-1305"	"Biscayne National Park"	"Amphibian"	"Anura"	"Hylidae"	"Hyla squirella"	"Squirrel Treefrog"	"Approved"	"Present"	"Native"	"Abundant"	NA	NA	"BISC"	"FL"	172924	25.65	-80.08	28	6	1980	0	0
"BISC-1306"	"Biscayne National Park"	"Amphibian"	"Anura"	"Hylidae"	"Osteopilus septentrionalis"	"Cuban Treefrog"	"Approved"	"Present"	"Not Native"	"Common"	NA	NA	"BISC"	"FL"	172924	25.65	-80.08	28	6	1980	0	0
"BISC-1307"	"Biscayne National Park"	"Amphibian"	"Anura"	"Microhylidae"	"Gastrophryne carolinensis"	"Eastern Narrow-Mouthed Toad"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"BISC"	"FL"	172924	25.65	-80.08	28	6	1980	0	0
"BISC-1308"	"Biscayne National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana sphenocephala"	"Southern Leopard Frog"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"BISC"	"FL"	172924	25.65	-80.08	28	6	1980	0	0
"BLCA-1253"	"Black Canyon of the Gunnison National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana pipiens"	"Northern Leopard Frog"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"BLCA"	"CO"	32950	38.57	-107.72	21	11	1999	55	15
"BLCA-1254"	"Black Canyon of the Gunnison National Park"	"Amphibian"	"Caudata"	"Ambystomatidae"	"Ambystoma tigrinum"	"Tiger Salamander"	"Approved"	"Present"	"Native"	"Uncommon"	NA	NA	"BLCA"	"CO"	32950	38.57	-107.72	21	11	1999	55	15
"BRCA-1306"	"Bryce Canyon National Park"	"Amphibian"	"Anura"	"Hylidae"	"Pseudacris triseriata"	"Western Chorus Frog"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"BRCA"	"UT"	35835	37.57	-112.18	25	2	1928	40	20
"BRCA-1307"	"Bryce Canyon National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana pipiens"	"Northern Leopard Frog"	"Approved"	"Present"	"Native"	"Rare"	NA	NA	"BRCA"	"UT"	35835	37.57	-112.18	25	2	1928	40	20
"BRCA-1308"	"Bryce Canyon National Park"	"Amphibian"	"Anura"	"Scaphiopodidae"	"Spea intermontana"	"Great Basin Spadefoot"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"BRCA"	"UT"	35835	37.57	-112.18	25	2	1928	40	20
"BRCA-1309"	"Bryce Canyon National Park"	"Amphibian"	"Caudata"	"Ambystomatidae"	"Ambystoma tigrinum"	"Tiger Salamander"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"BRCA"	"UT"	35835	37.57	-112.18	25	2	1928	40	20
"CANY-1318"	"Canyonlands National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo punctatus"	"Red-Spotted Toad"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"CANY"	"UT"	337598	38.2	-109.93	12	9	1964	55	15
"CANY-1319"	"Canyonlands National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo woodhousii"	"Woodhouse's Toad"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"CANY"	"UT"	337598	38.2	-109.93	12	9	1964	55	15
"CANY-1320"	"Canyonlands National Park"	"Amphibian"	"Anura"	"Hylidae"	"Hyla arenicolor"	"Canyon Treefrog"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"CANY"	"UT"	337598	38.2	-109.93	12	9	1964	55	15
"CANY-1321"	"Canyonlands National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana catesbeiana"	"Bullfrog"	"Approved"	"Present"	"Not Native"	"Common"	NA	NA	"CANY"	"UT"	337598	38.2	-109.93	12	9	1964	55	15
"CANY-1322"	"Canyonlands National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana pipiens"	"Northern Leopard Frog"	"Approved"	"Present"	"Native"	"Uncommon"	NA	NA	"CANY"	"UT"	337598	38.2	-109.93	12	9	1964	55	15
"CANY-1323"	"Canyonlands National Park"	"Amphibian"	"Anura"	"Scaphiopodidae"	"Spea intermontana"	"Great Basin Spadefoot"	"Approved"	"Present"	"Native"	"Uncommon"	NA	NA	"CANY"	"UT"	337598	38.2	-109.93	12	9	1964	55	15
"CANY-1324"	"Canyonlands National Park"	"Amphibian"	"Caudata"	"Ambystomatidae"	"Ambystoma tigrinum"	"Tiger Salamander"	"Approved"	"Present"	"Native"	"Uncommon"	NA	NA	"CANY"	"UT"	337598	38.2	-109.93	12	9	1964	55	15
"CARE-1342"	"Capitol Reef National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo punctatus"	"Red-Spotted Toad"	"Approved"	"Present"	"Native"	"Abundant"	NA	NA	"CARE"	"UT"	241904	38.2	-111.17	18	12	1971	35	10
"CARE-1343"	"Capitol Reef National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo woodhousii"	"Woodhouse's Toad"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"CARE"	"UT"	241904	38.2	-111.17	18	12	1971	35	10
"CARE-1344"	"Capitol Reef National Park"	"Amphibian"	"Anura"	"Hylidae"	"Hyla arenicolor"	"Canyon Treefrog"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"CARE"	"UT"	241904	38.2	-111.17	18	12	1971	35	10
"CARE-1345"	"Capitol Reef National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana pipiens"	"Northern Leopard Frog"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CARE"	"UT"	241904	38.2	-111.17	18	12	1971	35	10
"CARE-1346"	"Capitol Reef National Park"	"Amphibian"	"Anura"	"Scaphiopodidae"	"Spea intermontana"	"Great Basin Spadefoot"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"CARE"	"UT"	241904	38.2	-111.17	18	12	1971	35	10
"CARE-1347"	"Capitol Reef National Park"	"Amphibian"	"Caudata"	"Ambystomatidae"	"Ambystoma tigrinum"	"Tiger Salamander"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"CARE"	"UT"	241904	38.2	-111.17	18	12	1971	35	10
"CAVE-1521"	"Carlsbad Caverns National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo cognatus"	"Great Plains Toad"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CAVE"	"NM"	46766	32.17	-104.44	14	5	1930	NA	15
"CAVE-1522"	"Carlsbad Caverns National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo debilis"	"Western Green Toad"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CAVE"	"NM"	46766	32.17	-104.44	14	5	1930	NA	15
"CAVE-1523"	"Carlsbad Caverns National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo punctatus"	"Red-Spotted Toad"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CAVE"	"NM"	46766	32.17	-104.44	14	5	1930	NA	15
"CAVE-1524"	"Carlsbad Caverns National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo speciosus"	"Texas Toad"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CAVE"	"NM"	46766	32.17	-104.44	14	5	1930	NA	15
"CAVE-1525"	"Carlsbad Caverns National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo woodhousii"	"Woodhouse's Toad"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"CAVE"	"NM"	46766	32.17	-104.44	14	5	1930	NA	15
"CAVE-1526"	"Carlsbad Caverns National Park"	"Amphibian"	"Anura"	"Craugastoridae"	"Eleutherodactylus augusti"	"Balcones Barking Frog"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"CAVE"	"NM"	46766	32.17	-104.44	14	5	1930	NA	15
"CAVE-1527"	"Carlsbad Caverns National Park"	"Amphibian"	"Anura"	"Hylidae"	"Acris crepitans"	"Northern Cricket Frog"	"Approved"	"Not Present (Historical Report)"	"Native"	NA	NA	NA	"CAVE"	"NM"	46766	32.17	-104.44	14	5	1930	NA	15
"CAVE-1528"	"Carlsbad Caverns National Park"	"Amphibian"	"Anura"	"Microhylidae"	"Gastrophryne olivacea"	"Great Plains Narrow-Mouthed Toad"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"CAVE"	"NM"	46766	32.17	-104.44	14	5	1930	NA	15
"CAVE-1529"	"Carlsbad Caverns National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana berlandieri"	"Rio Grande Leopard Frog"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CAVE"	"NM"	46766	32.17	-104.44	14	5	1930	NA	15
"CAVE-1530"	"Carlsbad Caverns National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana blairi"	"Plains Leopard Frog"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"CAVE"	"NM"	46766	32.17	-104.44	14	5	1930	NA	15
"CAVE-1531"	"Carlsbad Caverns National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana catesbeiana"	"Bullfrog"	"Approved"	"Present"	"Not Native"	"Common"	NA	NA	"CAVE"	"NM"	46766	32.17	-104.44	14	5	1930	NA	15
"CAVE-1532"	"Carlsbad Caverns National Park"	"Amphibian"	"Anura"	"Scaphiopodidae"	"Scaphiopus couchii"	"Couch's Spadefoot"	"Approved"	"Present"	"Native"	"Unknown"	"Species of Concern"	NA	"CAVE"	"NM"	46766	32.17	-104.44	14	5	1930	NA	15
"CAVE-1533"	"Carlsbad Caverns National Park"	"Amphibian"	"Anura"	"Scaphiopodidae"	"Spea bombifrons"	"Plains Spadefoot"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"CAVE"	"NM"	46766	32.17	-104.44	14	5	1930	NA	15
"CAVE-1534"	"Carlsbad Caverns National Park"	"Amphibian"	"Anura"	"Scaphiopodidae"	"Spea multiplicata"	"Mexican Spadefoot"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CAVE"	"NM"	46766	32.17	-104.44	14	5	1930	NA	15
"CAVE-1535"	"Carlsbad Caverns National Park"	"Amphibian"	"Caudata"	"Ambystomatidae"	"Ambystoma tigrinum"	"Tiger Salamander"	"Approved"	"Not Confirmed"	"Unknown"	NA	NA	NA	"CAVE"	"NM"	46766	32.17	-104.44	14	5	1930	NA	15
"CHIS-1412"	"Channel Islands National Park"	"Amphibian"	"Anura"	"Hylidae"	"Hyla regilla"	"Pacific Treefrog"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"CHIS"	"CA"	249561	34.01	-119.42	5	3	1980	0	0
"CHIS-1413"	"Channel Islands National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana aurora"	"Red-Legged Frog"	"Approved"	"Not Present (Historical Report)"	"Not Native"	NA	NA	NA	"CHIS"	"CA"	249561	34.01	-119.42	5	3	1980	0	0
"CHIS-1414"	"Channel Islands National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Batrachoseps nigriventris"	"Black-Bellied Slender Salamander"	"Approved"	"Present"	"Native"	"Uncommon"	"Species of Concern"	NA	"CHIS"	"CA"	249561	34.01	-119.42	5	3	1980	0	0
"CHIS-1415"	"Channel Islands National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Batrachoseps pacificus"	"Pacific Slender Salamander"	"Approved"	"Present"	"Native"	"Common"	"Species of Concern"	NA	"CHIS"	"CA"	249561	34.01	-119.42	5	3	1980	0	0
"CONG-1289"	"Congaree National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Anaxyrus terrestris"	"Southern Toad"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CONG"	"SC"	26546	33.78	-80.78	10	11	2003	0	0
"CONG-1290"	"Congaree National Park"	"Amphibian"	"Anura"	"Hylidae"	"Acris crepitans"	"Northern Cricket Frog"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CONG"	"SC"	26546	33.78	-80.78	10	11	2003	0	0
"CONG-1291"	"Congaree National Park"	"Amphibian"	"Anura"	"Hylidae"	"Acris gryllus"	"Southern Cricket Frog"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CONG"	"SC"	26546	33.78	-80.78	10	11	2003	0	0
"CONG-1292"	"Congaree National Park"	"Amphibian"	"Anura"	"Hylidae"	"Acris gryllus gryllus"	"Southern Cricket Frog"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"CONG"	"SC"	26546	33.78	-80.78	10	11	2003	0	0
"CONG-1293"	"Congaree National Park"	"Amphibian"	"Anura"	"Hylidae"	"Hyla chrysoscelis"	"Cope's Gray Treefrog"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CONG"	"SC"	26546	33.78	-80.78	10	11	2003	0	0
"CONG-1294"	"Congaree National Park"	"Amphibian"	"Anura"	"Hylidae"	"Hyla cinerea"	"Green Treefrog"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CONG"	"SC"	26546	33.78	-80.78	10	11	2003	0	0
"CONG-1295"	"Congaree National Park"	"Amphibian"	"Anura"	"Hylidae"	"Hyla femoralis"	"Pine Woods Treefrog"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CONG"	"SC"	26546	33.78	-80.78	10	11	2003	0	0
"CONG-1296"	"Congaree National Park"	"Amphibian"	"Anura"	"Hylidae"	"Hyla gratiosa"	"Barking Treefrog"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CONG"	"SC"	26546	33.78	-80.78	10	11	2003	0	0
"CONG-1297"	"Congaree National Park"	"Amphibian"	"Anura"	"Hylidae"	"Hyla squirella"	"Squirrel Treefrog"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CONG"	"SC"	26546	33.78	-80.78	10	11	2003	0	0
"CONG-1298"	"Congaree National Park"	"Amphibian"	"Anura"	"Hylidae"	"Hyla versicolor"	"Gray Treefrog"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CONG"	"SC"	26546	33.78	-80.78	10	11	2003	0	0
"CONG-1300"	"Congaree National Park"	"Amphibian"	"Anura"	"Hylidae"	"Pseudacris brimleyi"	"Brimley's Chorus Frog"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CONG"	"SC"	26546	33.78	-80.78	10	11	2003	0	0
"CONG-1301"	"Congaree National Park"	"Amphibian"	"Anura"	"Hylidae"	"Pseudacris crucifer"	"Spring Peeper"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CONG"	"SC"	26546	33.78	-80.78	10	11	2003	0	0
"CONG-1302"	"Congaree National Park"	"Amphibian"	"Anura"	"Hylidae"	"Pseudacris crucifer crucifer"	"Northern Spring Peeper"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"CONG"	"SC"	26546	33.78	-80.78	10	11	2003	0	0
"CONG-1303"	"Congaree National Park"	"Amphibian"	"Anura"	"Hylidae"	"Pseudacris feriarum"	"Upland Chorus Frog"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CONG"	"SC"	26546	33.78	-80.78	10	11	2003	0	0
"CONG-1304"	"Congaree National Park"	"Amphibian"	"Anura"	"Hylidae"	"Pseudacris nigrita"	"Southern Chorus Frog"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CONG"	"SC"	26546	33.78	-80.78	10	11	2003	0	0
"CONG-1305"	"Congaree National Park"	"Amphibian"	"Anura"	"Hylidae"	"Pseudacris ocularis"	"Little Grass Frog"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"CONG"	"SC"	26546	33.78	-80.78	10	11	2003	0	0
"CONG-1306"	"Congaree National Park"	"Amphibian"	"Anura"	"Hylidae"	"Pseudacris ornata"	"Ornate Chorus Frog"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CONG"	"SC"	26546	33.78	-80.78	10	11	2003	0	0
"CONG-1307"	"Congaree National Park"	"Amphibian"	"Anura"	"Microhylidae"	"Gastrophryne carolinensis"	"Eastern Narrow-Mouthed Toad"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CONG"	"SC"	26546	33.78	-80.78	10	11	2003	0	0
"CONG-1308"	"Congaree National Park"	"Amphibian"	"Anura"	"Ranidae"	"Lithobates catesbeianus"	"American Bullfrog"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CONG"	"SC"	26546	33.78	-80.78	10	11	2003	0	0
"CONG-1309"	"Congaree National Park"	"Amphibian"	"Anura"	"Ranidae"	"Lithobates clamitans"	"Green Frog"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CONG"	"SC"	26546	33.78	-80.78	10	11	2003	0	0
"CONG-1310"	"Congaree National Park"	"Amphibian"	"Anura"	"Ranidae"	"Lithobates clamitans clamitans"	"Bronze Frog"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CONG"	"SC"	26546	33.78	-80.78	10	11	2003	0	0
"CONG-1311"	"Congaree National Park"	"Amphibian"	"Anura"	"Ranidae"	"Lithobates heckscheri"	"River Frog"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CONG"	"SC"	26546	33.78	-80.78	10	11	2003	0	0
"CONG-1312"	"Congaree National Park"	"Amphibian"	"Anura"	"Ranidae"	"Lithobates palustris"	"Pickerel Frog"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CONG"	"SC"	26546	33.78	-80.78	10	11	2003	0	0
"CONG-1313"	"Congaree National Park"	"Amphibian"	"Anura"	"Ranidae"	"Lithobates sphenocephalus"	"Southern Leopard Frog"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CONG"	"SC"	26546	33.78	-80.78	10	11	2003	0	0
"CONG-1314"	"Congaree National Park"	"Amphibian"	"Anura"	"Ranidae"	"Lithobates virgatipes"	"Carpenter Frog"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CONG"	"SC"	26546	33.78	-80.78	10	11	2003	0	0
"CONG-1316"	"Congaree National Park"	"Amphibian"	"Anura"	"Scaphiopodidae"	"Scaphiopus holbrookii"	"Eastern Spadefoot"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CONG"	"SC"	26546	33.78	-80.78	10	11	2003	0	0
"CONG-1317"	"Congaree National Park"	"Amphibian"	"Caudata"	"Ambystomatidae"	"Ambystoma mabeei"	"Mabee's Salamander"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"CONG"	"SC"	26546	33.78	-80.78	10	11	2003	0	0
"CONG-1318"	"Congaree National Park"	"Amphibian"	"Caudata"	"Ambystomatidae"	"Ambystoma opacum"	"Marbled Salamander"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CONG"	"SC"	26546	33.78	-80.78	10	11	2003	0	0
